year,state_fips,low,high,states,average_debt
2004,19,1.24,1.32,Iowa,1.28
2004,20,1.24,1.32,Kansas,1.28
2004,21,1.4,1.5,Kentucky,1.45
2004,22,1.4,1.5,Louisiana,1.45
2004,23,1.6,1.72,Maine,1.6600000000000001
2004,25,1.5,1.6,Massachusetts,1.55
2004,26,1.6,1.72,Michigan,1.6600000000000001
2004,27,1.6,1.72,Minnesota,1.6600000000000001
2004,28,1.4,1.5,Mississippi,1.45
2004,29,1.4,1.5,Missouri,1.45
2004,30,1.84,2.06,Montana,1.9500000000000002
2004,31,1.32,1.4,Nebraska,1.3599999999999999
2004,32,1.84,2.06,Nevada,1.9500000000000002
2004,33,1.72,1.84,New Hampshire,1.78
2004,34,1.6,1.72,New Jersey,1.6600000000000001
2004,35,1.72,1.84,New Mexico,1.78
2004,36,1.11,1.24,New York,1.175
2004,37,1.72,1.84,North Carolina,1.78
2004,38,0.4,1.11,North Dakota,0.7550000000000001
2004,39,1.5,1.6,Ohio,1.55
2004,40,1.4,1.5,Oklahoma,1.45
2004,41,1.84,2.06,Oregon,1.9500000000000002
2004,42,1.32,1.4,Pennsylvania,1.3599999999999999
2004,44,1.6,1.72,Rhode Island,1.6600000000000001
2004,45,1.84,2.06,South Carolina,1.9500000000000002
2004,46,1.72,1.84,South Dakota,1.78
2004,47,1.4,1.5,Tennessee,1.45
2004,48,1.24,1.32,Texas,1.28
2004,49,1.84,2.06,Utah,1.9500000000000002
2004,50,1.32,1.4,Vermont,1.3599999999999999
2004,51,1.84,2.06,Virginia,1.9500000000000002
2004,54,1.32,1.4,West Virginia,1.3599999999999999
2004,55,1.24,1.32,Wisconsin,1.28
2004,56,1.4,1.5,Wyoming,1.45
2004,01,1.5,1.6,Alabama,1.55
2004,02,1.6,1.72,Alaska,1.6600000000000001
2004,04,1.84,2.06,Arizona,1.9500000000000002
2004,05,1.32,1.4,Arkansas,1.3599999999999999
2004,09,1.5,1.6,Connecticut,1.55
2004,10,1.4,1.5,Delaware,1.45
2004,11,0.4,1.11,None,0.7550000000000001
2004,13,1.84,2.06,Georgia,1.9500000000000002
2004,16,1.84,2.06,Idaho,1.9500000000000002
2004,17,1.5,1.6,Illinois,1.55
2004,18,1.4,1.5,Indiana,1.45
2004,19,1.24,1.32,Iowa,1.28
2004,20,1.32,1.4,Kansas,1.3599999999999999
2004,21,1.32,1.4,Kentucky,1.3599999999999999
2004,22,1.4,1.5,Louisiana,1.45
2004,23,1.6,1.72,Maine,1.6600000000000001
2004,25,1.5,1.6,Massachusetts,1.55
2004,26,1.6,1.72,Michigan,1.6600000000000001
2004,27,1.5,1.6,Minnesota,1.55
2004,28,1.4,1.5,Mississippi,1.45
2004,29,1.4,1.5,Missouri,1.45
2004,30,1.84,2.06,Montana,1.9500000000000002
2004,31,1.32,1.4,Nebraska,1.3599999999999999
2004,32,1.84,2.06,Nevada,1.9500000000000002
2004,33,1.84,2.06,New Hampshire,1.9500000000000002
2004,34,1.6,1.72,New Jersey,1.6600000000000001
2004,35,1.72,1.84,New Mexico,1.78
2004,36,1.11,1.24,New York,1.175
2004,37,1.72,1.84,North Carolina,1.78
2004,38,0.4,1.11,North Dakota,0.7550000000000001
2004,39,1.4,1.5,Ohio,1.45
2004,40,1.4,1.5,Oklahoma,1.45
2004,41,1.84,2.06,Oregon,1.9500000000000002
2004,42,1.32,1.4,Pennsylvania,1.3599999999999999
2004,44,1.72,1.84,Rhode Island,1.78
2004,45,1.84,2.06,South Carolina,1.9500000000000002
2004,46,1.6,1.72,South Dakota,1.6600000000000001
2004,47,1.5,1.6,Tennessee,1.55
2004,48,1.24,1.32,Texas,1.28
2004,49,1.84,2.06,Utah,1.9500000000000002
2004,50,1.5,1.6,Vermont,1.55
2004,51,1.84,2.06,Virginia,1.9500000000000002
2004,54,1.32,1.4,West Virginia,1.3599999999999999
2004,55,1.24,1.32,Wisconsin,1.28
2004,56,1.4,1.5,Wyoming,1.45
2005,01,1.5,1.6,Alabama,1.55
2005,02,1.5,1.6,Alaska,1.55
2005,05,1.32,1.4,Arkansas,1.3599999999999999
2005,09,1.5,1.6,Connecticut,1.55
2005,10,1.4,1.5,Delaware,1.45
2005,11,0.4,1.11,None,0.7550000000000001
2005,13,1.84,2.06,Georgia,1.9500000000000002
2005,16,1.84,2.06,Idaho,1.9500000000000002
2005,17,1.6,1.72,Illinois,1.6600000000000001
2005,18,1.5,1.6,Indiana,1.55
2005,19,1.24,1.32,Iowa,1.28
2005,20,1.32,1.4,Kansas,1.3599999999999999
2005,21,1.4,1.5,Kentucky,1.45
2005,22,1.4,1.5,Louisiana,1.45
2005,23,1.72,1.84,Maine,1.78
2005,25,1.6,1.72,Massachusetts,1.6600000000000001
2005,26,1.72,1.84,Michigan,1.78
2005,27,1.72,1.84,Minnesota,1.78
2005,28,1.4,1.5,Mississippi,1.45
2005,29,1.4,1.5,Missouri,1.45
2005,30,1.84,2.06,Montana,1.9500000000000002
2005,31,1.32,1.4,Nebraska,1.3599999999999999
2005,33,1.84,2.06,New Hampshire,1.9500000000000002
2005,34,1.72,1.84,New Jersey,1.78
2005,35,1.84,2.06,New Mexico,1.9500000000000002
2005,36,1.11,1.24,New York,1.175
2005,37,1.72,1.84,North Carolina,1.78
2005,38,1.11,1.24,North Dakota,1.175
2005,39,1.5,1.6,Ohio,1.55
2005,40,1.4,1.5,Oklahoma,1.45
2005,41,1.84,2.06,Oregon,1.9500000000000002
2005,42,1.32,1.4,Pennsylvania,1.3599999999999999
2005,44,1.72,1.84,Rhode Island,1.78
2005,45,1.84,2.06,South Carolina,1.9500000000000002
2005,46,1.6,1.72,South Dakota,1.6600000000000001
2005,47,1.5,1.6,Tennessee,1.55
2005,48,1.32,1.4,Texas,1.3599999999999999
2005,49,1.84,2.06,Utah,1.9500000000000002
2005,50,1.5,1.6,Vermont,1.55
2005,51,1.84,2.06,Virginia,1.9500000000000002
2005,54,1.32,1.4,West Virginia,1.3599999999999999
2005,55,1.32,1.4,Wisconsin,1.3599999999999999
2005,56,1.4,1.5,Wyoming,1.45
2005,01,1.5,1.6,Alabama,1.55
2005,02,1.5,1.6,Alaska,1.55
2005,04,1.84,2.06,Arizona,1.9500000000000002
2005,05,1.32,1.4,Arkansas,1.3599999999999999
2005,09,1.5,1.6,Connecticut,1.55
2005,10,1.4,1.5,Delaware,1.45
2005,11,0.4,1.11,None,0.7550000000000001
2005,13,1.84,2.06,Georgia,1.9500000000000002
2005,16,1.84,2.06,Idaho,1.9500000000000002
2005,17,1.5,1.6,Illinois,1.55
2005,18,1.4,1.5,Indiana,1.45
2005,19,1.24,1.32,Iowa,1.28
2005,20,1.24,1.32,Kansas,1.28
2005,21,1.32,1.4,Kentucky,1.3599999999999999
2005,22,1.32,1.4,Louisiana,1.3599999999999999
2005,23,1.72,1.84,Maine,1.78
2005,25,1.5,1.6,Massachusetts,1.55
2005,26,1.6,1.72,Michigan,1.6600000000000001
2005,27,1.6,1.72,Minnesota,1.6600000000000001
2005,28,1.4,1.5,Mississippi,1.45
2005,29,1.4,1.5,Missouri,1.45
2005,30,1.72,1.84,Montana,1.78
2005,31,1.32,1.4,Nebraska,1.3599999999999999
2005,32,1.84,2.06,Nevada,1.9500000000000002
2005,33,1.84,2.06,New Hampshire,1.9500000000000002
2005,34,1.6,1.72,New Jersey,1.6600000000000001
2005,35,1.72,1.84,New Mexico,1.78
2005,36,1.11,1.24,New York,1.175
2005,37,1.72,1.84,North Carolina,1.78
2005,38,0.4,1.11,North Dakota,0.7550000000000001
2005,39,1.4,1.5,Ohio,1.45
2005,40,1.32,1.4,Oklahoma,1.3599999999999999
2005,41,1.84,2.06,Oregon,1.9500000000000002
2005,42,1.32,1.4,Pennsylvania,1.3599999999999999
2005,44,1.72,1.84,Rhode Island,1.78
2005,45,1.72,1.84,South Carolina,1.78
2005,46,1.6,1.72,South Dakota,1.6600000000000001
2005,47,1.4,1.5,Tennessee,1.45
2005,48,1.24,1.32,Texas,1.28
2005,49,1.84,2.06,Utah,1.9500000000000002
2005,50,1.4,1.5,Vermont,1.45
2005,51,1.84,2.06,Virginia,1.9500000000000002
2005,54,1.24,1.32,West Virginia,1.28
2005,55,1.32,1.4,Wisconsin,1.3599999999999999
2005,56,1.32,1.4,Wyoming,1.3599999999999999
2005,01,1.5,1.6,Alabama,1.55
2005,02,1.5,1.6,Alaska,1.55
2005,04,1.84,2.06,Arizona,1.9500000000000002
2005,05,1.32,1.4,Arkansas,1.3599999999999999
2005,09,1.6,1.72,Connecticut,1.6600000000000001
2005,10,1.4,1.5,Delaware,1.45
2005,11,0.4,1.11,None,0.7550000000000001
2005,13,1.84,2.06,Georgia,1.9500000000000002
2005,16,1.84,2.06,Idaho,1.9500000000000002
2005,17,1.5,1.6,Illinois,1.55
2005,18,1.4,1.5,Indiana,1.45
2005,19,1.24,1.32,Iowa,1.28
2005,20,1.24,1.32,Kansas,1.28
2005,21,1.32,1.4,Kentucky,1.3599999999999999
2005,22,1.4,1.5,Louisiana,1.45
2005,23,1.72,1.84,Maine,1.78
2005,25,1.5,1.6,Massachusetts,1.55
2005,26,1.6,1.72,Michigan,1.6600000000000001
2005,27,1.6,1.72,Minnesota,1.6600000000000001
2005,28,1.4,1.5,Mississippi,1.45
2005,29,1.4,1.5,Missouri,1.45
2005,30,1.72,1.84,Montana,1.78
2005,31,1.24,1.32,Nebraska,1.28
2005,33,1.84,2.06,New Hampshire,1.9500000000000002
2005,34,1.6,1.72,New Jersey,1.6600000000000001
2005,35,1.72,1.84,New Mexico,1.78
2005,36,1.11,1.24,New York,1.175
2005,37,1.72,1.84,North Carolina,1.78
2005,38,0.4,1.11,North Dakota,0.7550000000000001
2005,39,1.4,1.5,Ohio,1.45
2005,40,1.32,1.4,Oklahoma,1.3599999999999999
2005,41,1.84,2.06,Oregon,1.9500000000000002
2005,42,1.32,1.4,Pennsylvania,1.3599999999999999
2005,44,1.72,1.84,Rhode Island,1.78
2005,45,1.84,2.06,South Carolina,1.9500000000000002
2005,46,1.72,1.84,South Dakota,1.78
2005,47,1.4,1.5,Tennessee,1.45
2005,48,1.24,1.32,Texas,1.28
2005,49,1.84,2.06,Utah,1.9500000000000002
2005,50,1.5,1.6,Vermont,1.55
2005,51,1.84,2.06,Virginia,1.9500000000000002
2005,54,1.32,1.4,West Virginia,1.3599999999999999
2005,55,1.32,1.4,Wisconsin,1.3599999999999999
2005,56,1.4,1.5,Wyoming,1.45
2005,01,1.5,1.6,Alabama,1.55
2005,02,1.6,1.72,Alaska,1.6600000000000001
2005,05,1.4,1.5,Arkansas,1.45
2005,09,1.6,1.72,Connecticut,1.6600000000000001
2005,10,1.4,1.5,Delaware,1.45
2005,11,0.4,1.11,None,0.7550000000000001
2005,13,1.84,2.06,Georgia,1.9500000000000002
2005,17,1.6,1.72,Illinois,1.6600000000000001
2005,18,1.5,1.6,Indiana,1.55
2005,19,1.32,1.4,Iowa,1.3599999999999999
2005,20,1.32,1.4,Kansas,1.3599999999999999
2005,21,1.4,1.5,Kentucky,1.45
2005,22,1.11,1.24,Louisiana,1.175
2005,23,1.84,2.06,Maine,1.9500000000000002
2005,25,1.6,1.72,Massachusetts,1.6600000000000001
2005,26,1.72,1.84,Michigan,1.78
2005,27,1.72,1.84,Minnesota,1.78
2005,28,1.24,1.32,Mississippi,1.28
2005,29,1.5,1.6,Missouri,1.55
2005,30,1.84,2.06,Montana,1.9500000000000002
2005,31,1.32,1.4,Nebraska,1.3599999999999999
2005,33,1.84,2.06,New Hampshire,1.9500000000000002
2005,34,1.72,1.84,New Jersey,1.78
2005,35,1.84,2.06,New Mexico,1.9500000000000002
2005,36,1.24,1.32,New York,1.28
2005,37,1.84,2.06,North Carolina,1.9500000000000002
2005,38,1.11,1.24,North Dakota,1.175
2005,39,1.5,1.6,Ohio,1.55
2005,40,1.4,1.5,Oklahoma,1.45
2005,42,1.4,1.5,Pennsylvania,1.45
2005,44,1.84,2.06,Rhode Island,1.9500000000000002
2005,45,1.84,2.06,South Carolina,1.9500000000000002
2005,46,1.72,1.84,South Dakota,1.78
2005,47,1.5,1.6,Tennessee,1.55
2005,48,1.24,1.32,Texas,1.28
2005,49,1.84,2.06,Utah,1.9500000000000002
2005,50,1.6,1.72,Vermont,1.6600000000000001
2005,54,1.4,1.5,West Virginia,1.45
2005,55,1.4,1.5,Wisconsin,1.45
2005,56,1.4,1.5,Wyoming,1.45
2006,01,1.4,1.5,Alabama,1.45
2006,02,1.6,1.72,Alaska,1.6600000000000001
2006,05,1.4,1.5,Arkansas,1.45
2006,09,1.5,1.6,Connecticut,1.55
2006,10,1.4,1.5,Delaware,1.45
2006,11,0.4,1.11,None,0.7550000000000001
2006,13,1.84,2.06,Georgia,1.9500000000000002
2006,16,1.84,2.06,Idaho,1.9500000000000002
2006,17,1.6,1.72,Illinois,1.6600000000000001
2006,18,1.5,1.6,Indiana,1.55
2006,19,1.24,1.32,Iowa,1.28
2006,20,1.32,1.4,Kansas,1.3599999999999999
2006,21,1.4,1.5,Kentucky,1.45
2006,22,1.11,1.24,Louisiana,1.175
2006,23,1.84,2.06,Maine,1.9500000000000002
2006,25,1.6,1.72,Massachusetts,1.6600000000000001
2006,26,1.72,1.84,Michigan,1.78
2006,27,1.72,1.84,Minnesota,1.78
2006,28,1.32,1.4,Mississippi,1.3599999999999999
2006,29,1.5,1.6,Missouri,1.55
2006,30,1.84,2.06,Montana,1.9500000000000002
2006,31,1.32,1.4,Nebraska,1.3599999999999999
2006,33,1.84,2.06,New Hampshire,1.9500000000000002
2006,34,1.72,1.84,New Jersey,1.78
2006,35,1.72,1.84,New Mexico,1.78
2006,36,1.11,1.24,New York,1.175
2006,37,1.72,1.84,North Carolina,1.78
2006,38,0.4,1.11,North Dakota,0.7550000000000001
2006,39,1.5,1.6,Ohio,1.55
2006,40,1.24,1.32,Oklahoma,1.28
2006,41,1.84,2.06,Oregon,1.9500000000000002
2006,42,1.4,1.5,Pennsylvania,1.45
2006,44,1.84,2.06,Rhode Island,1.9500000000000002
2006,45,1.84,2.06,South Carolina,1.9500000000000002
2006,46,1.6,1.72,South Dakota,1.6600000000000001
2006,47,1.5,1.6,Tennessee,1.55
2006,48,1.24,1.32,Texas,1.28
2006,49,1.84,2.06,Utah,1.9500000000000002
2006,50,1.5,1.6,Vermont,1.55
2006,54,1.32,1.4,West Virginia,1.3599999999999999
2006,55,1.4,1.5,Wisconsin,1.45
2006,56,1.32,1.4,Wyoming,1.3599999999999999
2006,01,1.5,1.6,Alabama,1.55
2006,02,1.6,1.72,Alaska,1.6600000000000001
2006,05,1.32,1.4,Arkansas,1.3599999999999999
2006,09,1.6,1.72,Connecticut,1.6600000000000001
2006,10,1.4,1.5,Delaware,1.45
2006,11,0.4,1.11,None,0.7550000000000001
2006,13,1.84,2.06,Georgia,1.9500000000000002
2006,16,1.84,2.06,Idaho,1.9500000000000002
2006,17,1.6,1.72,Illinois,1.6600000000000001
2006,18,1.5,1.6,Indiana,1.55
2006,19,1.24,1.32,Iowa,1.28
2006,20,1.24,1.32,Kansas,1.28
2006,21,1.32,1.4,Kentucky,1.3599999999999999
2006,22,1.24,1.32,Louisiana,1.28
2006,23,1.84,2.06,Maine,1.9500000000000002
2006,25,1.6,1.72,Massachusetts,1.6600000000000001
2006,26,1.72,1.84,Michigan,1.78
2006,27,1.72,1.84,Minnesota,1.78
2006,28,1.4,1.5,Mississippi,1.45
2006,29,1.4,1.5,Missouri,1.45
2006,30,1.84,2.06,Montana,1.9500000000000002
2006,31,1.32,1.4,Nebraska,1.3599999999999999
2006,33,1.84,2.06,New Hampshire,1.9500000000000002
2006,34,1.72,1.84,New Jersey,1.78
2006,35,1.72,1.84,New Mexico,1.78
2006,36,1.24,1.32,New York,1.28
2006,37,1.72,1.84,North Carolina,1.78
2006,38,0.4,1.11,North Dakota,0.7550000000000001
2006,39,1.5,1.6,Ohio,1.55
2006,40,1.32,1.4,Oklahoma,1.3599999999999999
2006,42,1.4,1.5,Pennsylvania,1.45
2006,44,1.84,2.06,Rhode Island,1.9500000000000002
2006,45,1.84,2.06,South Carolina,1.9500000000000002
2006,46,1.6,1.72,South Dakota,1.6600000000000001
2006,47,1.4,1.5,Tennessee,1.45
2006,48,1.24,1.32,Texas,1.28
2006,49,1.84,2.06,Utah,1.9500000000000002
2006,50,1.5,1.6,Vermont,1.55
2006,54,1.32,1.4,West Virginia,1.3599999999999999
2006,55,1.4,1.5,Wisconsin,1.45
2006,56,1.32,1.4,Wyoming,1.3599999999999999
2006,01,1.5,1.6,Alabama,1.55
2006,02,1.72,1.84,Alaska,1.78
2006,05,1.4,1.5,Arkansas,1.45
2006,09,1.72,1.84,Connecticut,1.78
2006,10,1.5,1.6,Delaware,1.55
2006,11,0.4,1.11,None,0.7550000000000001
2006,13,1.84,2.06,Georgia,1.9500000000000002
2006,16,1.84,2.06,Idaho,1.9500000000000002
2006,17,1.6,1.72,Illinois,1.6600000000000001
2006,18,1.5,1.6,Indiana,1.55
2006,19,1.32,1.4,Iowa,1.3599999999999999
2006,20,1.32,1.4,Kansas,1.3599999999999999
2006,21,1.4,1.5,Kentucky,1.45
2006,22,1.32,1.4,Louisiana,1.3599999999999999
2006,23,1.84,2.06,Maine,1.9500000000000002
2006,25,1.72,1.84,Massachusetts,1.78
2006,26,1.72,1.84,Michigan,1.78
2006,27,1.72,1.84,Minnesota,1.78
2006,28,1.4,1.5,Mississippi,1.45
2006,29,1.5,1.6,Missouri,1.55
2006,30,1.84,2.06,Montana,1.9500000000000002
2006,31,1.4,1.5,Nebraska,1.45
2006,34,1.84,2.06,New Jersey,1.9500000000000002
2006,35,1.72,1.84,New Mexico,1.78
2006,36,1.32,1.4,New York,1.3599999999999999
2006,37,1.84,2.06,North Carolina,1.9500000000000002
2006,38,1.11,1.24,North Dakota,1.175
2006,39,1.5,1.6,Ohio,1.55
2006,40,1.4,1.5,Oklahoma,1.45
2006,42,1.4,1.5,Pennsylvania,1.45
2006,44,1.84,2.06,Rhode Island,1.9500000000000002
2006,45,1.84,2.06,South Carolina,1.9500000000000002
2006,46,1.84,2.06,South Dakota,1.9500000000000002
2006,47,1.5,1.6,Tennessee,1.55
2006,48,1.24,1.32,Texas,1.28
2006,49,1.84,2.06,Utah,1.9500000000000002
2006,50,1.6,1.72,Vermont,1.6600000000000001
2006,54,1.4,1.5,West Virginia,1.45
2006,55,1.4,1.5,Wisconsin,1.45
2006,56,1.32,1.4,Wyoming,1.3599999999999999
2006,01,1.6,1.72,Alabama,1.6600000000000001
2006,02,1.72,1.84,Alaska,1.78
2006,05,1.4,1.5,Arkansas,1.45
2006,09,1.72,1.84,Connecticut,1.78
2006,10,1.6,1.72,Delaware,1.6600000000000001
2006,11,0.4,1.11,None,0.7550000000000001
2006,13,1.84,2.06,Georgia,1.9500000000000002
2006,17,1.6,1.72,Illinois,1.6600000000000001
2006,18,1.5,1.6,Indiana,1.55
2006,19,1.32,1.4,Iowa,1.3599999999999999
2006,20,1.32,1.4,Kansas,1.3599999999999999
2006,21,1.4,1.5,Kentucky,1.45
2006,22,1.32,1.4,Louisiana,1.3599999999999999
2006,23,1.84,2.06,Maine,1.9500000000000002
2006,25,1.72,1.84,Massachusetts,1.78
2006,26,1.84,2.06,Michigan,1.9500000000000002
2006,27,1.84,2.06,Minnesota,1.9500000000000002
2006,28,1.5,1.6,Mississippi,1.55
2006,29,1.5,1.6,Missouri,1.55
2006,30,1.84,2.06,Montana,1.9500000000000002
2006,31,1.32,1.4,Nebraska,1.3599999999999999
2006,34,1.84,2.06,New Jersey,1.9500000000000002
2006,35,1.72,1.84,New Mexico,1.78
2006,36,1.32,1.4,New York,1.3599999999999999
2006,37,1.84,2.06,North Carolina,1.9500000000000002
2006,38,1.11,1.24,North Dakota,1.175
2006,39,1.6,1.72,Ohio,1.6600000000000001
2006,40,1.4,1.5,Oklahoma,1.45
2006,42,1.4,1.5,Pennsylvania,1.45
2006,44,1.84,2.06,Rhode Island,1.9500000000000002
2006,45,1.84,2.06,South Carolina,1.9500000000000002
2006,46,1.72,1.84,South Dakota,1.78
2006,47,1.5,1.6,Tennessee,1.55
2006,48,1.24,1.32,Texas,1.28
2006,49,1.84,2.06,Utah,1.9500000000000002
2006,50,1.6,1.72,Vermont,1.6600000000000001
2006,54,1.4,1.5,West Virginia,1.45
2006,55,1.5,1.6,Wisconsin,1.55
2006,56,1.32,1.4,Wyoming,1.3599999999999999
2007,01,1.5,1.6,Alabama,1.55
2007,02,1.6,1.72,Alaska,1.6600000000000001
2007,05,1.4,1.5,Arkansas,1.45
2007,09,1.5,1.6,Connecticut,1.55
2007,10,1.5,1.6,Delaware,1.55
2007,11,0.4,1.11,None,0.7550000000000001
2007,13,1.84,2.06,Georgia,1.9500000000000002
2007,16,1.84,2.06,Idaho,1.9500000000000002
2007,17,1.6,1.72,Illinois,1.6600000000000001
2007,18,1.5,1.6,Indiana,1.55
2007,19,1.24,1.32,Iowa,1.28
2007,20,1.32,1.4,Kansas,1.3599999999999999
2007,21,1.4,1.5,Kentucky,1.45
2007,22,1.32,1.4,Louisiana,1.3599999999999999
2007,23,1.72,1.84,Maine,1.78
2007,25,1.6,1.72,Massachusetts,1.6600000000000001
2007,26,1.72,1.84,Michigan,1.78
2007,27,1.72,1.84,Minnesota,1.78
2007,28,1.4,1.5,Mississippi,1.45
2007,29,1.5,1.6,Missouri,1.55
2007,30,1.84,2.06,Montana,1.9500000000000002
2007,31,1.32,1.4,Nebraska,1.3599999999999999
2007,33,1.84,2.06,New Hampshire,1.9500000000000002
2007,34,1.84,2.06,New Jersey,1.9500000000000002
2007,35,1.72,1.84,New Mexico,1.78
2007,36,1.11,1.24,New York,1.175
2007,37,1.72,1.84,North Carolina,1.78
2007,38,0.4,1.11,North Dakota,0.7550000000000001
2007,39,1.5,1.6,Ohio,1.55
2007,40,1.32,1.4,Oklahoma,1.3599999999999999
2007,42,1.4,1.5,Pennsylvania,1.45
2007,44,1.84,2.06,Rhode Island,1.9500000000000002
2007,45,1.84,2.06,South Carolina,1.9500000000000002
2007,46,1.5,1.6,South Dakota,1.55
2007,47,1.5,1.6,Tennessee,1.55
2007,48,1.24,1.32,Texas,1.28
2007,49,1.84,2.06,Utah,1.9500000000000002
2007,50,1.6,1.72,Vermont,1.6600000000000001
2007,54,1.32,1.4,West Virginia,1.3599999999999999
2007,55,1.4,1.5,Wisconsin,1.45
2007,56,1.32,1.4,Wyoming,1.3599999999999999
2007,01,1.5,1.6,Alabama,1.55
2007,02,1.6,1.72,Alaska,1.6600000000000001
2007,05,1.4,1.5,Arkansas,1.45
2007,09,1.6,1.72,Connecticut,1.6600000000000001
2007,10,1.6,1.72,Delaware,1.6600000000000001
2007,11,0.4,1.11,None,0.7550000000000001
2007,13,1.84,2.06,Georgia,1.9500000000000002
2007,16,1.84,2.06,Idaho,1.9500000000000002
2007,17,1.6,1.72,Illinois,1.6600000000000001
2007,18,1.5,1.6,Indiana,1.55
2007,19,1.24,1.32,Iowa,1.28
2007,20,1.11,1.24,Kansas,1.175
2007,21,1.4,1.5,Kentucky,1.45
2007,22,1.32,1.4,Louisiana,1.3599999999999999
2007,23,1.72,1.84,Maine,1.78
2007,25,1.6,1.72,Massachusetts,1.6600000000000001
2007,26,1.72,1.84,Michigan,1.78
2007,27,1.72,1.84,Minnesota,1.78
2007,28,1.4,1.5,Mississippi,1.45
2007,29,1.5,1.6,Missouri,1.55
2007,30,1.84,2.06,Montana,1.9500000000000002
2007,31,1.24,1.32,Nebraska,1.28
2007,33,1.84,2.06,New Hampshire,1.9500000000000002
2007,34,1.84,2.06,New Jersey,1.9500000000000002
2007,35,1.72,1.84,New Mexico,1.78
2007,36,1.24,1.32,New York,1.28
2007,37,1.72,1.84,North Carolina,1.78
2007,38,0.4,1.11,North Dakota,0.7550000000000001
2007,39,1.5,1.6,Ohio,1.55
2007,40,1.32,1.4,Oklahoma,1.3599999999999999
2007,42,1.4,1.5,Pennsylvania,1.45
2007,44,1.84,2.06,Rhode Island,1.9500000000000002
2007,45,1.84,2.06,South Carolina,1.9500000000000002
2007,46,1.5,1.6,South Dakota,1.55
2007,47,1.5,1.6,Tennessee,1.55
2007,48,1.24,1.32,Texas,1.28
2007,49,1.84,2.06,Utah,1.9500000000000002
2007,50,1.6,1.72,Vermont,1.6600000000000001
2007,54,1.32,1.4,West Virginia,1.3599999999999999
2007,55,1.4,1.5,Wisconsin,1.45
2007,56,1.32,1.4,Wyoming,1.3599999999999999
2007,01,1.6,1.72,Alabama,1.6600000000000001
2007,02,1.72,1.84,Alaska,1.78
2007,05,1.4,1.5,Arkansas,1.45
2007,09,1.72,1.84,Connecticut,1.78
2007,10,1.72,1.84,Delaware,1.78
2007,11,0.4,1.11,None,0.7550000000000001
2007,17,1.72,1.84,Illinois,1.78
2007,18,1.6,1.72,Indiana,1.6600000000000001
2007,19,1.32,1.4,Iowa,1.3599999999999999
2007,20,1.32,1.4,Kansas,1.3599999999999999
2007,21,1.4,1.5,Kentucky,1.45
2007,22,1.32,1.4,Louisiana,1.3599999999999999
2007,23,1.84,2.06,Maine,1.9500000000000002
2007,25,1.6,1.72,Massachusetts,1.6600000000000001
2007,26,1.72,1.84,Michigan,1.78
2007,27,1.72,1.84,Minnesota,1.78
2007,28,1.5,1.6,Mississippi,1.55
2007,29,1.5,1.6,Missouri,1.55
2007,30,1.84,2.06,Montana,1.9500000000000002
2007,31,1.32,1.4,Nebraska,1.3599999999999999
2007,34,1.84,2.06,New Jersey,1.9500000000000002
2007,35,1.84,2.06,New Mexico,1.9500000000000002
2007,36,1.32,1.4,New York,1.3599999999999999
2007,37,1.84,2.06,North Carolina,1.9500000000000002
2007,38,1.11,1.24,North Dakota,1.175
2007,39,1.5,1.6,Ohio,1.55
2007,40,1.32,1.4,Oklahoma,1.3599999999999999
2007,42,1.4,1.5,Pennsylvania,1.45
2007,46,1.5,1.6,South Dakota,1.55
2007,47,1.6,1.72,Tennessee,1.6600000000000001
2007,48,1.24,1.32,Texas,1.28
2007,49,1.84,2.06,Utah,1.9500000000000002
2007,50,1.6,1.72,Vermont,1.6600000000000001
2007,54,1.4,1.5,West Virginia,1.45
2007,55,1.4,1.5,Wisconsin,1.45
2007,56,1.4,1.5,Wyoming,1.45
2007,01,1.6,1.72,Alabama,1.6600000000000001
2007,02,1.72,1.84,Alaska,1.78
2007,05,1.4,1.5,Arkansas,1.45
2007,09,1.72,1.84,Connecticut,1.78
2007,10,1.72,1.84,Delaware,1.78
2007,11,0.4,1.11,None,0.7550000000000001
2007,17,1.72,1.84,Illinois,1.78
2007,18,1.6,1.72,Indiana,1.6600000000000001
2007,19,1.32,1.4,Iowa,1.3599999999999999
2007,20,1.4,1.5,Kansas,1.45
2007,21,1.5,1.6,Kentucky,1.55
2007,22,1.4,1.5,Louisiana,1.45
2007,23,1.84,2.06,Maine,1.9500000000000002
2007,25,1.6,1.72,Massachusetts,1.6600000000000001
2007,26,1.84,2.06,Michigan,1.9500000000000002
2007,27,1.84,2.06,Minnesota,1.9500000000000002
2007,28,1.5,1.6,Mississippi,1.55
2007,29,1.6,1.72,Missouri,1.6600000000000001
2007,31,1.32,1.4,Nebraska,1.3599999999999999
2007,34,1.84,2.06,New Jersey,1.9500000000000002
2007,35,1.84,2.06,New Mexico,1.9500000000000002
2007,36,1.32,1.4,New York,1.3599999999999999
2007,37,1.84,2.06,North Carolina,1.9500000000000002
2007,38,1.11,1.24,North Dakota,1.175
2007,39,1.5,1.6,Ohio,1.55
2007,40,1.4,1.5,Oklahoma,1.45
2007,42,1.5,1.6,Pennsylvania,1.55
2007,46,1.6,1.72,South Dakota,1.6600000000000001
2007,47,1.6,1.72,Tennessee,1.6600000000000001
2007,48,1.24,1.32,Texas,1.28
